time,station_id,part_id,activity,
2023-01-30T15:38:25Z,S2,P1003,EXIT,
2023-01-30T15:38:25Z,S2,P1005,ENTER,
2023-01-30T15:38:33Z,S3,P1003,ENTER,
2023-01-30T15:38:48Z,S4,P989,EXIT,
2023-01-30T15:38:48Z,S4,P994,ENTER,
2023-01-30T15:39:15Z,S2,P1005,EXIT,
2023-01-30T15:39:31Z,S2,P1004,EXIT,
2023-01-30T15:39:45Z,S4,P994,EXIT,
2023-01-30T15:39:45Z,S4,P1004,ENTER,
2023-01-30T15:39:47Z,S1,P1006,EXIT,
2023-01-30T15:39:47Z,S1,P1007,ENTER,
2023-01-30T15:39:59Z,S2,P1006,ENTER,
2023-01-30T15:40:24Z,S3,P1003,EXIT,
2023-01-30T15:40:24Z,S3,P1005,ENTER,
2023-01-30T15:40:35Z,S2,P1003,ENTER,
2023-01-30T15:40:53Z,S4,P1004,EXIT,
2023-01-30T15:41:12Z,S1,P1007,EXIT,
2023-01-30T15:41:12Z,S1,P1008,ENTER,
2023-01-30T15:41:16Z,S3,P1005,EXIT,
2023-01-30T15:42:34Z,S2,P1003,EXIT,
2023-01-30T15:42:34Z,S2,P1007,ENTER,
2023-01-30T15:42:43Z,S4,P1003,ENTER,
2023-01-30T15:43:01Z,S2,P1007,EXIT,
2023-01-30T15:43:01Z,S2,P1005,ENTER,
2023-01-30T15:43:06Z,S2,P1006,EXIT,
2023-01-30T15:43:15Z,S3,P1006,ENTER,
2023-01-30T15:43:16Z,S4,P1003,EXIT,
2023-01-30T15:43:16Z,S4,P1007,ENTER,
2023-01-30T15:43:16Z,S1,P1008,EXIT,
2023-01-30T15:43:16Z,S1,P1009,ENTER,
2023-01-30T15:43:26Z,S2,P1008,ENTER,
2023-01-30T15:43:45Z,S4,P1007,EXIT,
2023-01-30T15:43:58Z,S3,P1006,EXIT,
2023-01-30T15:44:02Z,S1,P1009,EXIT,
2023-01-30T15:44:02Z,S1,P1010,ENTER,
2023-01-30T15:44:24Z,S2,P1005,EXIT,
2023-01-30T15:44:24Z,S2,P1006,ENTER,
2023-01-30T15:44:35Z,S4,P1005,ENTER,
2023-01-30T15:45:54Z,S1,P1010,EXIT,
2023-01-30T15:45:54Z,S1,P1011,ENTER,
2023-01-30T15:45:56Z,S2,P1008,EXIT,
2023-01-30T15:45:56Z,S2,P1009,ENTER,
2023-01-30T15:46:01Z,S4,P1005,EXIT,
2023-01-30T15:46:08Z,S3,P1008,ENTER,
2023-01-30T15:46:32Z,S2,P1006,EXIT,
2023-01-30T15:46:32Z,S2,P1010,ENTER,
2023-01-30T15:46:33Z,S1,P1011,EXIT,
2023-01-30T15:46:33Z,S1,P1012,ENTER,
2023-01-30T15:46:35Z,S3,P1008,EXIT,
2023-01-30T15:46:43Z,S3,P1006,ENTER,
2023-01-30T15:47:08Z,S3,P1006,EXIT,
2023-01-30T15:47:29Z,S2,P1009,EXIT,
2023-01-30T15:47:29Z,S2,P1011,ENTER,
2023-01-30T15:47:39Z,S4,P1009,ENTER,
2023-01-30T15:47:45Z,S2,P1010,EXIT,
2023-01-30T15:47:45Z,S2,P1008,ENTER,
2023-01-30T15:47:48Z,S1,P1012,EXIT,
2023-01-30T15:49:49Z,S4,P1009,EXIT,
2023-01-30T15:49:49Z,S1,P1013,ENTER,
2023-01-30T15:49:49Z,S4,P1010,ENTER,
2023-01-30T15:50:05Z,S2,P1008,EXIT,
2023-01-30T15:50:05Z,S2,P1006,ENTER,
2023-01-30T15:50:13Z,S4,P1010,EXIT,
2023-01-30T15:50:15Z,S4,P1008,ENTER,
2023-01-30T15:51:02Z,S2,P1011,EXIT,
2023-01-30T15:51:02Z,S2,P1012,ENTER,
2023-01-30T15:51:29Z,S2,P1006,EXIT,
2023-01-30T15:51:49Z,S4,P1008,EXIT,
2023-01-30T15:51:49Z,S4,P1011,ENTER,
2023-01-30T15:52:03Z,S1,P1013,EXIT,
2023-01-30T15:52:03Z,S1,P1014,ENTER,
2023-01-30T15:52:11Z,S2,P1013,ENTER,
2023-01-30T15:52:12Z,S2,P1012,EXIT,
2023-01-30T15:52:39Z,S4,P1011,EXIT,
2023-01-30T15:52:39Z,S4,P1006,ENTER,
2023-01-30T15:53:43Z,S1,P1014,EXIT,
2023-01-30T15:53:43Z,S1,P1015,ENTER,
2023-01-30T15:53:48Z,S4,P1006,EXIT,
2023-01-30T15:53:48Z,S4,P1012,ENTER,
2023-01-30T15:53:56Z,S2,P1014,ENTER,
2023-01-30T15:54:01Z,S2,P1013,EXIT,
2023-01-30T15:54:49Z,S2,P1014,EXIT,
2023-01-30T15:54:56Z,S1,P1015,EXIT,
2023-01-30T15:54:56Z,S1,P1016,ENTER,
2023-01-30T15:54:57Z,S3,P1014,ENTER,
2023-01-30T15:55:02Z,S2,P1015,ENTER,
2023-01-30T15:55:16Z,S4,P1012,EXIT,
2023-01-30T15:55:16Z,S4,P1013,ENTER,
2023-01-30T15:55:18Z,S3,P1014,EXIT,
2023-01-30T15:55:27Z,S2,P1014,ENTER,
2023-01-30T15:55:31Z,S4,P1013,EXIT,
2023-01-30T15:55:49Z,S1,P1016,EXIT,
2023-01-30T15:55:49Z,S1,P1017,ENTER,
2023-01-30T15:56:18Z,S2,P1014,EXIT,
2023-01-30T15:56:18Z,S2,P1016,ENTER,
2023-01-30T15:56:28Z,S4,P1014,ENTER,
2023-01-30T15:56:32Z,S2,P1015,EXIT,
2023-01-30T15:57:05Z,S4,P1014,EXIT,
2023-01-30T15:57:05Z,S4,P1015,ENTER,
2023-01-30T15:57:27Z,S1,P1017,EXIT,
2023-01-30T15:57:27Z,S1,P1018,ENTER,
2023-01-30T15:57:34Z,S2,P1017,ENTER,
2023-01-30T15:57:51Z,S2,P1017,EXIT,
2023-01-30T15:58:03Z,S4,P1015,EXIT,
2023-01-30T15:58:03Z,S4,P1017,ENTER,
2023-01-30T15:58:14Z,S2,P1016,EXIT,
2023-01-30T15:58:37Z,S1,P1018,EXIT,
2023-01-30T15:58:37Z,S1,P1019,ENTER,
2023-01-30T15:58:50Z,S2,P1018,ENTER,
2023-01-30T15:59:33Z,S4,P1017,EXIT,
2023-01-30T15:59:33Z,S4,P1016,ENTER,
2023-01-30T16:00:09Z,S4,P1016,EXIT,
2023-01-30T16:00:32Z,S1,P1019,EXIT,
2023-01-30T16:00:32Z,S1,P1020,ENTER,
2023-01-30T16:00:44Z,S2,P1019,ENTER,
2023-01-30T16:01:19Z,S2,P1018,EXIT,
2023-01-30T16:01:30Z,S3,P1018,ENTER,
2023-01-30T16:01:36Z,S1,P1020,EXIT,
2023-01-30T16:01:36Z,S1,P1021,ENTER,
