time,station_id,part_id,activity,
2023-01-30T12:17:39Z,S2,P995,EXIT,
2023-01-30T12:17:39Z,S2,P997,ENTER,
2023-01-30T12:17:39Z,S1,P1007,EXIT,
2023-01-30T12:17:39Z,S1,P1008,ENTER,
2023-01-30T12:17:50Z,S4,P995,ENTER,
2023-01-30T12:19:10Z,S2,P997,EXIT,
2023-01-30T12:19:10Z,S2,P1002,ENTER,
2023-01-30T12:19:10Z,S1,P1006,EXIT,
2023-01-30T12:19:10Z,S1,P1009,ENTER,
2023-01-30T12:19:36Z,S1,P1008,EXIT,
2023-01-30T12:19:51Z,S3,P1008,ENTER,
2023-01-30T12:20:16Z,S4,P995,EXIT,
2023-01-30T12:20:16Z,S1,P1010,ENTER,
2023-01-30T12:20:16Z,S4,P997,ENTER,
2023-01-30T12:21:38Z,S1,P1010,EXIT,
2023-01-30T12:21:45Z,S2,P1002,EXIT,
2023-01-30T12:21:45Z,S2,P1004,ENTER,
2023-01-30T12:21:45Z,S1,P1009,EXIT,
2023-01-30T12:22:23Z,S3,P1008,EXIT,
2023-01-30T12:22:23Z,S3,P1010,ENTER,
2023-01-30T12:22:43Z,S4,P997,EXIT,
2023-01-30T12:22:43Z,S1,P1011,ENTER,
2023-01-30T12:22:43Z,S4,P1002,ENTER,
2023-01-30T12:23:16Z,S4,P1002,EXIT,
2023-01-30T12:23:16Z,S1,P1012,ENTER,
2023-01-30T12:23:16Z,S4,P1008,ENTER,
2023-01-30T12:23:32Z,S4,P1008,EXIT,
2023-01-30T12:24:01Z,S1,P1011,EXIT,
2023-01-30T12:24:01Z,S1,P1013,ENTER,
2023-01-30T12:24:01Z,S2,P1004,EXIT,
2023-01-30T12:24:01Z,S2,P1005,ENTER,
2023-01-30T12:24:04Z,S3,P1010,EXIT,
2023-01-30T12:24:13Z,S3,P1011,ENTER,
2023-01-30T12:24:13Z,S4,P1004,ENTER,
2023-01-30T12:24:21Z,S1,P1013,EXIT,
2023-01-30T12:24:53Z,S3,P1011,EXIT,
2023-01-30T12:24:53Z,S3,P1013,ENTER,
2023-01-30T12:25:27Z,S4,P1004,EXIT,
2023-01-30T12:25:27Z,S1,P1014,ENTER,
2023-01-30T12:25:27Z,S4,P1010,ENTER,
2023-01-30T12:25:45Z,S1,P1012,EXIT,
2023-01-30T12:25:56Z,S3,P1013,EXIT,
2023-01-30T12:26:28Z,S2,P1005,EXIT,
2023-01-30T12:26:28Z,S2,P1007,ENTER,
2023-01-30T12:26:55Z,S4,P1010,EXIT,
2023-01-30T12:26:55Z,S1,P1015,ENTER,
2023-01-30T12:26:55Z,S4,P1011,ENTER,
2023-01-30T12:27:01Z,S1,P1014,EXIT,
2023-01-30T12:27:11Z,S3,P1014,ENTER,
2023-01-30T12:28:14Z,S4,P1011,EXIT,
2023-01-30T12:28:14Z,S1,P1016,ENTER,
2023-01-30T12:28:14Z,S4,P1013,ENTER,
2023-01-30T12:28:58Z,S2,P1007,EXIT,
2023-01-30T12:28:58Z,S2,P1006,ENTER,
2023-01-30T12:28:59Z,S4,P1013,EXIT,
2023-01-30T12:28:59Z,S4,P1005,ENTER,
2023-01-30T12:29:11Z,S1,P1015,EXIT,
2023-01-30T12:29:11Z,S1,P1017,ENTER,
2023-01-30T12:29:54Z,S1,P1016,EXIT,
2023-01-30T12:30:37Z,S3,P1014,EXIT,
2023-01-30T12:30:50Z,S4,P1005,EXIT,
2023-01-30T12:30:50Z,S1,P1018,ENTER,
2023-01-30T12:30:50Z,S4,P1007,ENTER,
2023-01-30T12:31:11Z,S4,P1007,EXIT,
2023-01-30T12:31:11Z,S4,P1014,ENTER,
2023-01-30T12:32:01Z,S4,P1014,EXIT,
2023-01-30T12:32:21Z,S2,P1006,EXIT,
