time,station_id,part_id,activity,
2023-01-30T12:01:29Z,S1,P1011,EXIT,
2023-01-30T12:01:29Z,S1,P1012,ENTER,
2023-01-30T12:01:49Z,S3,P1007,EXIT,
2023-01-30T12:01:49Z,S3,P1008,ENTER,
2023-01-30T12:02:02Z,S1,P1010,EXIT,
2023-01-30T12:02:20Z,S4,P1002,EXIT,
2023-01-30T12:02:20Z,S1,P1013,ENTER,
2023-01-30T12:02:20Z,S4,P1005,ENTER,
2023-01-30T12:02:20Z,S2,P1009,EXIT,
2023-01-30T12:02:20Z,S2,P1011,ENTER,
2023-01-30T12:02:22Z,S1,P1012,EXIT,
2023-01-30T12:03:43Z,S4,P1005,EXIT,
2023-01-30T12:03:43Z,S1,P1014,ENTER,
2023-01-30T12:03:43Z,S4,P1001,ENTER,
2023-01-30T12:03:43Z,S2,P1011,EXIT,
2023-01-30T12:03:43Z,S2,P1012,ENTER,
2023-01-30T12:04:14Z,S4,P1001,EXIT,
2023-01-30T12:04:14Z,S4,P1003,ENTER,
2023-01-30T12:04:44Z,S1,P1013,EXIT,
2023-01-30T12:04:44Z,S1,P1015,ENTER,
2023-01-30T12:04:53Z,S2,P1012,EXIT,
2023-01-30T12:05:08Z,S4,P1003,EXIT,
2023-01-30T12:05:08Z,S4,P1004,ENTER,
2023-01-30T12:05:08Z,S3,P1008,EXIT,
2023-01-30T12:05:08Z,S3,P1010,ENTER,
2023-01-30T12:05:25Z,S4,P1004,EXIT,
2023-01-30T12:05:25Z,S4,P1006,ENTER,
2023-01-30T12:05:51Z,S1,P1014,EXIT,
2023-01-30T12:05:51Z,S1,P1016,ENTER,
2023-01-30T12:05:59Z,S2,P1014,ENTER,
2023-01-30T12:06:30Z,S4,P1006,EXIT,
2023-01-30T12:06:30Z,S4,P1007,ENTER,
2023-01-30T12:06:52Z,S4,P1007,EXIT,
2023-01-30T12:06:52Z,S4,P1009,ENTER,
2023-01-30T12:07:00Z,S3,P1010,EXIT,
2023-01-30T12:07:00Z,S3,P1013,ENTER,
2023-01-30T12:07:35Z,S2,P1014,EXIT,
2023-01-30T12:07:45Z,S4,P1009,EXIT,
2023-01-30T12:07:45Z,S4,P1011,ENTER,
2023-01-30T12:08:14Z,S4,P1011,EXIT,
2023-01-30T12:08:14Z,S4,P1012,ENTER,
2023-01-30T12:08:43Z,S4,P1012,EXIT,
2023-01-30T12:08:43Z,S4,P1008,ENTER,
2023-01-30T12:08:44Z,S3,P1013,EXIT,
2023-01-30T12:08:56Z,S1,P1015,EXIT,
2023-01-30T12:08:56Z,S1,P1017,ENTER,
2023-01-30T12:08:58Z,S1,P1016,EXIT,
2023-01-30T12:08:58Z,S1,P1018,ENTER,
2023-01-30T12:09:07Z,S2,P1015,ENTER,
2023-01-30T12:09:08Z,S3,P1016,ENTER,
2023-01-30T12:09:43Z,S4,P1008,EXIT,
2023-01-30T12:09:43Z,S4,P1010,ENTER,
2023-01-30T12:10:21Z,S1,P1018,EXIT,
2023-01-30T12:10:21Z,S1,P1019,ENTER,
2023-01-30T12:10:29Z,S2,P1015,EXIT,
2023-01-30T12:11:14Z,S1,P1019,EXIT,
2023-01-30T12:11:14Z,S1,P1020,ENTER,
2023-01-30T12:11:21Z,S1,P1017,EXIT,
2023-01-30T12:11:21Z,S1,P1021,ENTER,
2023-01-30T12:11:24Z,S2,P1019,ENTER,
2023-01-30T12:11:44Z,S4,P1010,EXIT,
2023-01-30T12:11:44Z,S4,P1014,ENTER,
2023-01-30T12:12:00Z,S3,P1016,EXIT,
2023-01-30T12:12:00Z,S3,P1018,ENTER,
2023-01-30T12:12:07Z,S1,P1020,EXIT,
2023-01-30T12:12:07Z,S1,P1022,ENTER,
2023-01-30T12:12:37Z,S4,P1014,EXIT,
2023-01-30T12:12:37Z,S4,P1013,ENTER,
2023-01-30T12:13:26Z,S1,P1022,EXIT,
2023-01-30T12:13:26Z,S1,P1023,ENTER,
2023-01-30T12:13:54Z,S3,P1018,EXIT,
2023-01-30T12:13:54Z,S3,P1020,ENTER,
2023-01-30T12:13:58Z,S4,P1013,EXIT,
2023-01-30T12:13:58Z,S4,P1015,ENTER,
2023-01-30T12:13:59Z,S1,P1021,EXIT,
2023-01-30T12:13:59Z,S1,P1024,ENTER,
2023-01-30T12:14:17Z,S2,P1019,EXIT,
2023-01-30T12:14:17Z,S2,P1017,ENTER,
2023-01-30T12:14:31Z,S1,P1023,EXIT,
2023-01-30T12:14:31Z,S1,P1025,ENTER,
2023-01-30T12:15:34Z,S4,P1015,EXIT,
2023-01-30T12:15:34Z,S4,P1016,ENTER,
2023-01-30T12:15:41Z,S1,P1025,EXIT,
2023-01-30T12:15:41Z,S1,P1026,ENTER,
2023-01-30T12:16:01Z,S4,P1016,EXIT,
2023-01-30T12:16:01Z,S4,P1018,ENTER,
2023-01-30T12:16:18Z,S1,P1024,EXIT,
2023-01-30T12:16:18Z,S1,P1027,ENTER,
