time,station_id,part_id,activity,
2023-01-30T16:39:07Z,S1,P1012,EXIT,
2023-01-30T16:39:18Z,S2,P1012,ENTER,
2023-01-30T16:40:15Z,S4,P1001,EXIT,
2023-01-30T16:40:15Z,S1,P1013,ENTER,
2023-01-30T16:40:15Z,S4,P1002,ENTER,
2023-01-30T16:40:15Z,S3,P1008,EXIT,
2023-01-30T16:40:15Z,S3,P1009,ENTER,
2023-01-30T16:40:54Z,S1,P1013,EXIT,
2023-01-30T16:40:55Z,S2,P1011,EXIT,
2023-01-30T16:41:04Z,S2,P1013,ENTER,
2023-01-30T16:41:20Z,S4,P1002,EXIT,
2023-01-30T16:41:20Z,S1,P1014,ENTER,
2023-01-30T16:41:20Z,S4,P1003,ENTER,
2023-01-30T16:41:51Z,S2,P1012,EXIT,
2023-01-30T16:42:12Z,S3,P1009,EXIT,
2023-01-30T16:42:12Z,S3,P1010,ENTER,
2023-01-30T16:42:19Z,S4,P1003,EXIT,
2023-01-30T16:42:19Z,S4,P1005,ENTER,
2023-01-30T16:42:41Z,S1,P1014,EXIT,
2023-01-30T16:42:41Z,S1,P1015,ENTER,
2023-01-30T16:42:48Z,S2,P1014,ENTER,
2023-01-30T16:43:18Z,S2,P1014,EXIT,
2023-01-30T16:43:18Z,S1,P1015,EXIT,
2023-01-30T16:43:27Z,S2,P1015,ENTER,
2023-01-30T16:43:32Z,S3,P1010,EXIT,
2023-01-30T16:43:32Z,S3,P1011,ENTER,
2023-01-30T16:44:55Z,S2,P1013,EXIT,
2023-01-30T16:44:59Z,S2,P1015,EXIT,
2023-01-30T16:45:38Z,S4,P1005,EXIT,
2023-01-30T16:45:38Z,S1,P1016,ENTER,
2023-01-30T16:45:38Z,S4,P1004,ENTER,
2023-01-30T16:45:38Z,S3,P1011,EXIT,
2023-01-30T16:45:38Z,S3,P1012,ENTER,
2023-01-30T16:46:08Z,S1,P1016,EXIT,
2023-01-30T16:46:19Z,S2,P1016,ENTER,
2023-01-30T16:47:09Z,S4,P1004,EXIT,
2023-01-30T16:47:09Z,S1,P1017,ENTER,
2023-01-30T16:47:09Z,S4,P1007,ENTER,
2023-01-30T16:47:09Z,S3,P1012,EXIT,
2023-01-30T16:47:09Z,S3,P1014,ENTER,
2023-01-30T16:47:56Z,S1,P1017,EXIT,
