time,station_id,part_id,activity,
2023-01-30T16:04:08Z,S3,P1007,EXIT,
2023-01-30T16:04:08Z,S3,P1008,ENTER,
2023-01-30T16:04:18Z,S1,P1012,EXIT,
2023-01-30T16:04:58Z,S2,P1010,EXIT,
2023-01-30T16:04:58Z,S2,P1012,ENTER,
2023-01-30T16:05:01Z,S4,P1002,EXIT,
2023-01-30T16:05:01Z,S1,P1013,ENTER,
2023-01-30T16:05:01Z,S4,P1001,ENTER,
2023-01-30T16:05:05Z,S2,P1011,EXIT,
2023-01-30T16:05:31Z,S3,P1008,EXIT,
2023-01-30T16:05:31Z,S3,P1009,ENTER,
2023-01-30T16:05:53Z,S1,P1013,EXIT,
2023-01-30T16:06:06Z,S2,P1013,ENTER,
2023-01-30T16:06:36Z,S4,P1001,EXIT,
2023-01-30T16:06:36Z,S1,P1014,ENTER,
2023-01-30T16:06:36Z,S4,P1004,ENTER,
2023-01-30T16:06:36Z,S3,P1009,EXIT,
2023-01-30T16:06:36Z,S3,P1010,ENTER,
2023-01-30T16:07:14Z,S2,P1012,EXIT,
2023-01-30T16:07:23Z,S1,P1014,EXIT,
2023-01-30T16:07:35Z,S2,P1014,ENTER,
2023-01-30T16:08:10Z,S2,P1014,EXIT,
2023-01-30T16:08:23Z,S4,P1004,EXIT,
2023-01-30T16:08:23Z,S1,P1015,ENTER,
2023-01-30T16:08:23Z,S4,P1003,ENTER,
2023-01-30T16:08:23Z,S3,P1010,EXIT,
2023-01-30T16:08:23Z,S3,P1011,ENTER,
2023-01-30T16:08:41Z,S2,P1013,EXIT,
2023-01-30T16:08:57Z,S1,P1015,EXIT,
2023-01-30T16:09:07Z,S2,P1015,ENTER,
2023-01-30T16:10:24Z,S4,P1003,EXIT,
2023-01-30T16:10:24Z,S1,P1016,ENTER,
2023-01-30T16:10:24Z,S4,P1005,ENTER,
2023-01-30T16:10:24Z,S3,P1011,EXIT,
2023-01-30T16:10:24Z,S3,P1012,ENTER,
2023-01-30T16:10:47Z,S1,P1016,EXIT,
2023-01-30T16:10:58Z,S2,P1016,ENTER,
2023-01-30T16:11:40Z,S2,P1015,EXIT,
2023-01-30T16:12:42Z,S4,P1005,EXIT,
2023-01-30T16:12:42Z,S1,P1017,ENTER,
2023-01-30T16:12:42Z,S4,P1006,ENTER,
2023-01-30T16:12:42Z,S3,P1012,EXIT,
2023-01-30T16:12:42Z,S3,P1014,ENTER,
2023-01-30T16:13:05Z,S2,P1016,EXIT,
2023-01-30T16:13:27Z,S1,P1017,EXIT,
2023-01-30T16:13:34Z,S2,P1017,ENTER,
2023-01-30T16:13:39Z,S4,P1006,EXIT,
2023-01-30T16:13:39Z,S1,P1018,ENTER,
2023-01-30T16:13:39Z,S4,P1007,ENTER,
2023-01-30T16:13:39Z,S3,P1014,EXIT,
2023-01-30T16:13:39Z,S3,P1013,ENTER,
2023-01-30T16:14:31Z,S4,P1007,EXIT,
2023-01-30T16:14:31Z,S4,P1008,ENTER,
2023-01-30T16:15:12Z,S3,P1013,EXIT,
2023-01-30T16:15:12Z,S3,P1015,ENTER,
2023-01-30T16:15:22Z,S1,P1018,EXIT,
2023-01-30T16:15:22Z,S1,P1019,ENTER,
2023-01-30T16:15:24Z,S4,P1008,EXIT,
2023-01-30T16:15:24Z,S4,P1009,ENTER,
2023-01-30T16:15:31Z,S3,P1015,EXIT,
2023-01-30T16:15:31Z,S3,P1016,ENTER,
2023-01-30T16:15:34Z,S2,P1018,ENTER,
2023-01-30T16:16:16Z,S2,P1017,EXIT,
2023-01-30T16:16:19Z,S4,P1009,EXIT,
2023-01-30T16:16:19Z,S4,P1010,ENTER,
2023-01-30T16:16:31Z,S3,P1016,EXIT,
2023-01-30T16:16:31Z,S3,P1017,ENTER,
2023-01-30T16:16:53Z,S1,P1019,EXIT,
2023-01-30T16:16:53Z,S1,P1020,ENTER,
2023-01-30T16:17:02Z,S2,P1019,ENTER,
2023-01-30T16:17:14Z,S1,P1020,EXIT,
2023-01-30T16:17:14Z,S1,P1021,ENTER,
2023-01-30T16:17:21Z,S4,P1010,EXIT,
2023-01-30T16:17:21Z,S4,P1011,ENTER,
2023-01-30T16:17:40Z,S2,P1018,EXIT,
2023-01-30T16:17:40Z,S2,P1020,ENTER,
2023-01-30T16:17:57Z,S4,P1011,EXIT,
2023-01-30T16:17:57Z,S4,P1012,ENTER,
2023-01-30T16:18:29Z,S1,P1021,EXIT,
2023-01-30T16:18:29Z,S1,P1022,ENTER,
2023-01-30T16:18:58Z,S3,P1017,EXIT,
2023-01-30T16:18:58Z,S3,P1018,ENTER,
2023-01-30T16:19:09Z,S1,P1022,EXIT,
2023-01-30T16:19:09Z,S1,P1023,ENTER,
2023-01-30T16:19:30Z,S1,P1023,EXIT,
2023-01-30T16:19:31Z,S2,P1019,EXIT,
2023-01-30T16:19:31Z,S2,P1021,ENTER,
2023-01-30T16:19:33Z,S4,P1012,EXIT,
2023-01-30T16:19:33Z,S1,P1024,ENTER,
2023-01-30T16:19:33Z,S4,P1014,ENTER,
2023-01-30T16:19:58Z,S1,P1024,EXIT,
2023-01-30T16:20:25Z,S2,P1020,EXIT,
2023-01-30T16:20:25Z,S2,P1022,ENTER,
2023-01-30T16:20:54Z,S2,P1021,EXIT,
2023-01-30T16:20:54Z,S2,P1023,ENTER,
2023-01-30T16:21:47Z,S3,P1018,EXIT,
2023-01-30T16:21:47Z,S3,P1019,ENTER,
2023-01-30T16:22:05Z,S2,P1022,EXIT,
2023-01-30T16:22:05Z,S2,P1024,ENTER,
2023-01-30T16:22:29Z,S4,P1014,EXIT,
2023-01-30T16:22:29Z,S1,P1025,ENTER,
2023-01-30T16:22:29Z,S4,P1013,ENTER,
2023-01-30T16:23:15Z,S1,P1025,EXIT,
2023-01-30T16:23:32Z,S4,P1013,EXIT,
2023-01-30T16:23:32Z,S1,P1026,ENTER,
2023-01-30T16:23:32Z,S4,P1015,ENTER,
2023-01-30T16:23:42Z,S3,P1019,EXIT,
2023-01-30T16:23:42Z,S3,P1020,ENTER,
2023-01-30T16:24:00Z,S2,P1023,EXIT,
2023-01-30T16:24:00Z,S2,P1025,ENTER,
2023-01-30T16:24:00Z,S2,P1024,EXIT,
2023-01-30T16:24:25Z,S3,P1020,EXIT,
2023-01-30T16:24:25Z,S3,P1021,ENTER,
2023-01-30T16:24:33Z,S1,P1026,EXIT,
2023-01-30T16:24:44Z,S2,P1026,ENTER,
2023-01-30T16:24:46Z,S2,P1025,EXIT,
2023-01-30T16:24:51Z,S4,P1015,EXIT,
2023-01-30T16:24:51Z,S1,P1027,ENTER,
2023-01-30T16:24:51Z,S4,P1016,ENTER,
2023-01-30T16:25:39Z,S1,P1027,EXIT,
2023-01-30T16:25:45Z,S2,P1027,ENTER,
2023-01-30T16:25:54Z,S3,P1021,EXIT,
2023-01-30T16:25:54Z,S3,P1022,ENTER,
2023-01-30T16:25:54Z,S2,P1026,EXIT,
2023-01-30T16:27:08Z,S3,P1022,EXIT,
2023-01-30T16:27:08Z,S3,P1024,ENTER,
2023-01-30T16:27:08Z,S2,P1027,EXIT,
2023-01-30T16:28:01Z,S4,P1016,EXIT,
2023-01-30T16:28:01Z,S1,P1028,ENTER,
2023-01-30T16:28:01Z,S4,P1017,ENTER,
2023-01-30T16:28:17Z,S3,P1024,EXIT,
2023-01-30T16:28:17Z,S3,P1023,ENTER,
2023-01-30T16:28:18Z,S1,P1028,EXIT,
2023-01-30T16:28:33Z,S2,P1028,ENTER,
2023-01-30T16:29:53Z,S4,P1017,EXIT,
2023-01-30T16:29:53Z,S1,P1029,ENTER,
2023-01-30T16:29:53Z,S4,P1018,ENTER,
2023-01-30T16:29:53Z,S3,P1023,EXIT,
2023-01-30T16:29:53Z,S3,P1025,ENTER,
2023-01-30T16:30:20Z,S1,P1029,EXIT,
2023-01-30T16:30:26Z,S2,P1029,ENTER,
2023-01-30T16:31:00Z,S2,P1028,EXIT,
2023-01-30T16:31:33Z,S4,P1018,EXIT,
2023-01-30T16:31:33Z,S1,P1030,ENTER,
2023-01-30T16:31:33Z,S4,P1019,ENTER,
2023-01-30T16:31:33Z,S3,P1025,EXIT,
2023-01-30T16:31:33Z,S3,P1026,ENTER,
2023-01-30T16:32:36Z,S4,P1019,EXIT,
2023-01-30T16:32:36Z,S4,P1020,ENTER,
2023-01-30T16:33:07Z,S1,P1030,EXIT,
2023-01-30T16:33:07Z,S1,P1031,ENTER,
2023-01-30T16:33:17Z,S2,P1030,ENTER,
2023-01-30T16:33:25Z,S2,P1029,EXIT,
2023-01-30T16:33:40Z,S3,P1026,EXIT,
2023-01-30T16:33:40Z,S3,P1027,ENTER,
2023-01-30T16:33:54Z,S4,P1020,EXIT,
2023-01-30T16:33:54Z,S4,P1021,ENTER,
2023-01-30T16:34:31Z,S1,P1031,EXIT,
2023-01-30T16:34:31Z,S1,P1032,ENTER,
2023-01-30T16:34:43Z,S4,P1021,EXIT,
2023-01-30T16:34:43Z,S4,P1022,ENTER,
2023-01-30T16:34:43Z,S2,P1031,ENTER,
2023-01-30T16:35:09Z,S1,P1032,EXIT,
2023-01-30T16:35:09Z,S1,P1033,ENTER,
2023-01-30T16:35:39Z,S1,P1033,EXIT,
2023-01-30T16:35:42Z,S3,P1027,EXIT,
2023-01-30T16:35:42Z,S3,P1028,ENTER,
2023-01-30T16:35:50Z,S2,P1031,EXIT,
2023-01-30T16:35:50Z,S2,P1032,ENTER,
2023-01-30T16:36:28Z,S4,P1022,EXIT,
2023-01-30T16:36:28Z,S1,P1034,ENTER,
2023-01-30T16:36:28Z,S4,P1024,ENTER,
2023-01-30T16:36:31Z,S3,P1028,EXIT,
2023-01-30T16:36:31Z,S3,P1029,ENTER,
2023-01-30T16:37:26Z,S1,P1034,EXIT,
2023-01-30T16:37:48Z,S2,P1032,EXIT,
2023-01-30T16:37:48Z,S2,P1033,ENTER,
2023-01-30T16:38:03Z,S2,P1030,EXIT,
2023-01-30T16:38:03Z,S2,P1034,ENTER,
2023-01-30T16:38:11Z,S3,P1029,EXIT,
2023-01-30T16:38:11Z,S3,P1031,ENTER,
2023-01-30T16:38:59Z,S4,P1024,EXIT,
2023-01-30T16:38:59Z,S1,P1035,ENTER,
2023-01-30T16:38:59Z,S4,P1023,ENTER,
2023-01-30T16:39:48Z,S1,P1035,EXIT,
2023-01-30T16:39:49Z,S3,P1031,EXIT,
2023-01-30T16:39:49Z,S3,P1032,ENTER,
2023-01-30T16:39:59Z,S4,P1023,EXIT,
2023-01-30T16:39:59Z,S1,P1036,ENTER,
2023-01-30T16:39:59Z,S4,P1025,ENTER,
2023-01-30T16:40:44Z,S2,P1033,EXIT,
2023-01-30T16:40:44Z,S2,P1035,ENTER,
2023-01-30T16:41:26Z,S3,P1032,EXIT,
2023-01-30T16:41:26Z,S3,P1030,ENTER,
2023-01-30T16:41:30Z,S4,P1025,EXIT,
2023-01-30T16:41:30Z,S4,P1026,ENTER,
2023-01-30T16:41:38Z,S2,P1034,EXIT,
2023-01-30T16:42:21Z,S3,P1030,EXIT,
2023-01-30T16:42:21Z,S3,P1033,ENTER,
2023-01-30T16:42:37Z,S4,P1026,EXIT,
2023-01-30T16:42:37Z,S4,P1027,ENTER,
2023-01-30T16:42:43Z,S1,P1036,EXIT,
2023-01-30T16:42:43Z,S1,P1037,ENTER,
2023-01-30T16:42:51Z,S3,P1033,EXIT,
2023-01-30T16:42:51Z,S3,P1034,ENTER,
2023-01-30T16:42:57Z,S2,P1036,ENTER,
