time,station_id,part_id,activity,
2023-01-30T13:49:22Z,S3,P1002,EXIT,
2023-01-30T13:49:47Z,S4,P1004,EXIT,
2023-01-30T13:49:47Z,S4,P1003,ENTER,
2023-01-30T13:50:12Z,S2,P1006,EXIT,
2023-01-30T13:50:12Z,S2,P1001,ENTER,
2023-01-30T13:50:18Z,S2,P1005,EXIT,
2023-01-30T13:50:18Z,S2,P1007,ENTER,
2023-01-30T13:50:22Z,S3,P1006,ENTER,
2023-01-30T13:50:36Z,S1,P1008,EXIT,
2023-01-30T13:50:36Z,S1,P1009,ENTER,
2023-01-30T13:50:55Z,S4,P1003,EXIT,
2023-01-30T13:50:55Z,S4,P1005,ENTER,
2023-01-30T13:50:55Z,S3,P1006,EXIT,
2023-01-30T13:50:56Z,S2,P1001,EXIT,
2023-01-30T13:50:56Z,S2,P1002,ENTER,
2023-01-30T13:50:59Z,S2,P1007,EXIT,
2023-01-30T13:50:59Z,S2,P1008,ENTER,
2023-01-30T13:51:59Z,S1,P1009,EXIT,
2023-01-30T13:51:59Z,S1,P1010,ENTER,
2023-01-30T13:52:28Z,S2,P1002,EXIT,
2023-01-30T13:52:28Z,S2,P1006,ENTER,
2023-01-30T13:52:56Z,S1,P1010,EXIT,
2023-01-30T13:52:56Z,S1,P1011,ENTER,
2023-01-30T13:53:19Z,S2,P1008,EXIT,
2023-01-30T13:53:19Z,S2,P1009,ENTER,
2023-01-30T13:53:25Z,S4,P1005,EXIT,
2023-01-30T13:53:25Z,S4,P1001,ENTER,
2023-01-30T13:53:54Z,S1,P1011,EXIT,
2023-01-30T13:53:54Z,S1,P1012,ENTER,
2023-01-30T13:54:06Z,S4,P1001,EXIT,
2023-01-30T13:54:06Z,S4,P1007,ENTER,
2023-01-30T13:54:42Z,S2,P1006,EXIT,
2023-01-30T13:54:42Z,S2,P1010,ENTER,
2023-01-30T13:55:07Z,S1,P1012,EXIT,
2023-01-30T13:55:07Z,S1,P1013,ENTER,
