time,station_id,part_id,activity,
2023-01-30T16:25:46Z,S1,P1010,EXIT,
2023-01-30T16:25:46Z,S1,P1011,ENTER,
2023-01-30T16:25:55Z,S2,P1010,ENTER,
2023-01-30T16:26:37Z,S1,P1011,EXIT,
2023-01-30T16:26:37Z,S1,P1012,ENTER,
2023-01-30T16:26:49Z,S2,P1009,EXIT,
2023-01-30T16:26:49Z,S2,P1011,ENTER,
2023-01-30T16:27:28Z,S1,P1012,EXIT,
2023-01-30T16:27:31Z,S2,P1010,EXIT,
2023-01-30T16:27:36Z,S2,P1012,ENTER,
2023-01-30T16:28:16Z,S4,P1002,EXIT,
2023-01-30T16:28:16Z,S1,P1013,ENTER,
2023-01-30T16:28:16Z,S4,P1001,ENTER,
2023-01-30T16:28:16Z,S3,P1008,EXIT,
2023-01-30T16:28:16Z,S3,P1009,ENTER,
2023-01-30T16:29:00Z,S2,P1011,EXIT,
2023-01-30T16:29:09Z,S1,P1013,EXIT,
2023-01-30T16:29:15Z,S2,P1013,ENTER,
2023-01-30T16:30:04Z,S4,P1001,EXIT,
2023-01-30T16:30:04Z,S1,P1014,ENTER,
2023-01-30T16:30:04Z,S4,P1003,ENTER,
2023-01-30T16:30:04Z,S3,P1009,EXIT,
2023-01-30T16:30:04Z,S3,P1010,ENTER,
2023-01-30T16:30:40Z,S1,P1014,EXIT,
2023-01-30T16:30:40Z,S2,P1012,EXIT,
2023-01-30T16:30:47Z,S2,P1014,ENTER,
2023-01-30T16:32:11Z,S4,P1003,EXIT,
2023-01-30T16:32:11Z,S1,P1015,ENTER,
2023-01-30T16:32:11Z,S4,P1005,ENTER,
2023-01-30T16:32:11Z,S3,P1010,EXIT,
2023-01-30T16:32:11Z,S3,P1011,ENTER,
2023-01-30T16:32:16Z,S2,P1013,EXIT,
2023-01-30T16:33:36Z,S1,P1015,EXIT,
2023-01-30T16:33:49Z,S2,P1015,ENTER,
2023-01-30T16:34:48Z,S2,P1014,EXIT,
2023-01-30T16:34:50Z,S4,P1005,EXIT,
2023-01-30T16:34:50Z,S1,P1016,ENTER,
2023-01-30T16:34:50Z,S4,P1004,ENTER,
2023-01-30T16:34:50Z,S3,P1011,EXIT,
2023-01-30T16:34:50Z,S3,P1012,ENTER,
2023-01-30T16:36:48Z,S1,P1016,EXIT,
2023-01-30T16:36:58Z,S2,P1016,ENTER,
2023-01-30T16:38:02Z,S4,P1004,EXIT,
2023-01-30T16:38:02Z,S1,P1017,ENTER,
2023-01-30T16:38:02Z,S4,P1006,ENTER,
2023-01-30T16:38:02Z,S3,P1012,EXIT,
2023-01-30T16:38:02Z,S3,P1013,ENTER,
2023-01-30T16:38:43Z,S2,P1015,EXIT,
2023-01-30T16:38:44Z,S2,P1016,EXIT,
2023-01-30T16:39:00Z,S1,P1017,EXIT,
2023-01-30T16:39:10Z,S2,P1017,ENTER,
2023-01-30T16:39:39Z,S4,P1006,EXIT,
2023-01-30T16:39:39Z,S1,P1018,ENTER,
2023-01-30T16:39:39Z,S4,P1007,ENTER,
2023-01-30T16:39:39Z,S3,P1013,EXIT,
