time,station_id,part_id,activity,
2023-01-30T17:02:13Z,S2,P1007,EXIT,
2023-01-30T17:02:20Z,S1,P1009,EXIT,
2023-01-30T17:02:29Z,S2,P1009,ENTER,
2023-01-30T17:03:02Z,S4,P1001,EXIT,
2023-01-30T17:03:02Z,S1,P1010,ENTER,
2023-01-30T17:03:02Z,S4,P1002,ENTER,
2023-01-30T17:03:16Z,S1,P1010,EXIT,
2023-01-30T17:03:17Z,S2,P1009,EXIT,
2023-01-30T17:03:24Z,S3,P1005,EXIT,
2023-01-30T17:03:24Z,S3,P1007,ENTER,
2023-01-30T17:03:29Z,S2,P1010,ENTER,
2023-01-30T17:04:36Z,S3,P1007,EXIT,
2023-01-30T17:04:36Z,S3,P1009,ENTER,
2023-01-30T17:04:49Z,S2,P1008,EXIT,
2023-01-30T17:05:14Z,S4,P1002,EXIT,
2023-01-30T17:05:14Z,S1,P1011,ENTER,
2023-01-30T17:05:14Z,S4,P1003,ENTER,
2023-01-30T17:05:49Z,S1,P1011,EXIT,
2023-01-30T17:05:59Z,S2,P1011,ENTER,
2023-01-30T17:06:26Z,S3,P1009,EXIT,
2023-01-30T17:06:26Z,S3,P1008,ENTER,
2023-01-30T17:06:37Z,S2,P1010,EXIT,
2023-01-30T17:06:52Z,S4,P1003,EXIT,
2023-01-30T17:06:52Z,S1,P1012,ENTER,
2023-01-30T17:06:52Z,S4,P1004,ENTER,
2023-01-30T17:07:05Z,S1,P1012,EXIT,
2023-01-30T17:07:15Z,S2,P1012,ENTER,
2023-01-30T17:07:23Z,S3,P1008,EXIT,
2023-01-30T17:07:23Z,S3,P1010,ENTER,
2023-01-30T17:08:46Z,S3,P1010,EXIT,
2023-01-30T17:09:16Z,S4,P1004,EXIT,
2023-01-30T17:09:16Z,S1,P1013,ENTER,
2023-01-30T17:09:16Z,S4,P1006,ENTER,
2023-01-30T17:09:21Z,S2,P1012,EXIT,
2023-01-30T17:09:28Z,S2,P1011,EXIT,
2023-01-30T17:09:32Z,S3,P1012,ENTER,
2023-01-30T17:09:32Z,S4,P1006,EXIT,
2023-01-30T17:09:32Z,S4,P1005,ENTER,
2023-01-30T17:09:41Z,S1,P1013,EXIT,
2023-01-30T17:09:41Z,S1,P1014,ENTER,
2023-01-30T17:09:49Z,S2,P1013,ENTER,
2023-01-30T17:11:19Z,S1,P1014,EXIT,
2023-01-30T17:11:22Z,S3,P1012,EXIT,
2023-01-30T17:11:22Z,S3,P1011,ENTER,
2023-01-30T17:11:28Z,S2,P1014,ENTER,
2023-01-30T17:12:07Z,S2,P1014,EXIT,
2023-01-30T17:12:51Z,S4,P1005,EXIT,
2023-01-30T17:12:51Z,S1,P1015,ENTER,
2023-01-30T17:12:51Z,S4,P1007,ENTER,
2023-01-30T17:13:13Z,S3,P1011,EXIT,
2023-01-30T17:13:13Z,S3,P1014,ENTER,
2023-01-30T17:13:58Z,S4,P1007,EXIT,
2023-01-30T17:13:58Z,S4,P1009,ENTER,
2023-01-30T17:14:00Z,S1,P1015,EXIT,
2023-01-30T17:14:00Z,S1,P1016,ENTER,
2023-01-30T17:14:12Z,S2,P1015,ENTER,
2023-01-30T17:14:17Z,S1,P1016,EXIT,
2023-01-30T17:15:06Z,S3,P1014,EXIT,
2023-01-30T17:15:06Z,S2,P1015,EXIT,
2023-01-30T17:15:06Z,S2,P1016,ENTER,
2023-01-30T17:15:14Z,S3,P1015,ENTER,
2023-01-30T17:15:36Z,S2,P1013,EXIT,
2023-01-30T17:15:46Z,S4,P1009,EXIT,
2023-01-30T17:15:46Z,S1,P1017,ENTER,
2023-01-30T17:15:46Z,S4,P1008,ENTER,
2023-01-30T17:16:23Z,S3,P1015,EXIT,
2023-01-30T17:16:23Z,S3,P1013,ENTER,
2023-01-30T17:16:38Z,S1,P1017,EXIT,
2023-01-30T17:16:47Z,S2,P1017,ENTER,
2023-01-30T17:17:31Z,S2,P1016,EXIT,
2023-01-30T17:17:46Z,S4,P1008,EXIT,
2023-01-30T17:17:46Z,S1,P1018,ENTER,
2023-01-30T17:17:46Z,S4,P1010,ENTER,
2023-01-30T17:17:49Z,S3,P1013,EXIT,
2023-01-30T17:17:49Z,S3,P1016,ENTER,
2023-01-30T17:18:12Z,S1,P1018,EXIT,
2023-01-30T17:18:20Z,S2,P1018,ENTER,
2023-01-30T17:19:10Z,S2,P1017,EXIT,
2023-01-30T17:19:25Z,S4,P1010,EXIT,
2023-01-30T17:19:25Z,S1,P1019,ENTER,
2023-01-30T17:19:25Z,S4,P1012,ENTER,
2023-01-30T17:20:14Z,S3,P1016,EXIT,
2023-01-30T17:20:14Z,S3,P1017,ENTER,
2023-01-30T17:20:19Z,S2,P1018,EXIT,
2023-01-30T17:20:56Z,S1,P1019,EXIT,
2023-01-30T17:21:05Z,S2,P1019,ENTER,
2023-01-30T17:21:21Z,S4,P1012,EXIT,
2023-01-30T17:21:21Z,S1,P1020,ENTER,
2023-01-30T17:21:21Z,S4,P1011,ENTER,
2023-01-30T17:21:33Z,S3,P1017,EXIT,
