time,station_id,part_id,activity,
2023-01-30T15:06:22Z,S1,P1006,EXIT,
2023-01-30T15:06:26Z,S3,P1001,EXIT,
2023-01-30T15:06:26Z,S3,P1002,ENTER,
2023-01-30T15:07:11Z,S4,P1003,EXIT,
2023-01-30T15:07:11Z,S1,P1007,ENTER,
2023-01-30T15:07:11Z,S4,P1001,ENTER,
2023-01-30T15:07:46Z,S2,P1005,EXIT,
2023-01-30T15:07:46Z,S2,P1006,ENTER,
2023-01-30T15:08:28Z,S4,P1001,EXIT,
2023-01-30T15:08:28Z,S1,P1008,ENTER,
2023-01-30T15:08:28Z,S4,P1005,ENTER,
2023-01-30T15:08:42Z,S2,P1006,EXIT,
2023-01-30T15:10:21Z,S1,P1008,EXIT,
2023-01-30T15:11:19Z,S3,P1002,EXIT,
2023-01-30T15:11:19Z,S3,P1004,ENTER,
2023-01-30T15:11:49Z,S4,P1005,EXIT,
2023-01-30T15:11:49Z,S1,P1009,ENTER,
2023-01-30T15:11:49Z,S4,P1006,ENTER,
2023-01-30T15:11:51Z,S1,P1007,EXIT,
2023-01-30T15:12:03Z,S2,P1007,ENTER,
2023-01-30T15:12:17Z,S4,P1006,EXIT,
2023-01-30T15:12:17Z,S1,P1010,ENTER,
2023-01-30T15:12:17Z,S4,P1002,ENTER,
2023-01-30T15:13:05Z,S1,P1009,EXIT,
2023-01-30T15:13:15Z,S4,P1002,EXIT,
2023-01-30T15:13:15Z,S1,P1011,ENTER,
2023-01-30T15:13:24Z,S1,P1010,EXIT,
2023-01-30T15:13:36Z,S1,P1011,EXIT,
2023-01-30T15:13:48Z,S3,P1004,EXIT,
2023-01-30T15:13:48Z,S3,P1008,ENTER,
2023-01-30T15:13:58Z,S4,P1004,ENTER,
2023-01-30T15:14:18Z,S4,P1004,EXIT,
2023-01-30T15:14:18Z,S1,P1012,ENTER,
2023-01-30T15:15:31Z,S2,P1007,EXIT,
2023-01-30T15:15:31Z,S2,P1009,ENTER,
2023-01-30T15:15:50Z,S4,P1007,ENTER,
2023-01-30T15:15:58Z,S1,P1012,EXIT,
2023-01-30T15:17:08Z,S3,P1008,EXIT,
2023-01-30T15:17:08Z,S3,P1010,ENTER,
2023-01-30T15:17:47Z,S3,P1010,EXIT,
2023-01-30T15:17:56Z,S4,P1007,EXIT,
2023-01-30T15:17:56Z,S1,P1013,ENTER,
2023-01-30T15:17:56Z,S4,P1008,ENTER,
2023-01-30T15:18:54Z,S1,P1013,EXIT,
2023-01-30T15:18:57Z,S4,P1008,EXIT,
2023-01-30T15:18:57Z,S1,P1014,ENTER,
2023-01-30T15:18:57Z,S4,P1010,ENTER,
2023-01-30T15:19:05Z,S3,P1013,ENTER,
2023-01-30T15:19:09Z,S2,P1009,EXIT,
2023-01-30T15:19:09Z,S2,P1011,ENTER,
2023-01-30T15:20:41Z,S1,P1014,EXIT,
2023-01-30T15:21:01Z,S3,P1013,EXIT,
2023-01-30T15:21:39Z,S2,P1011,EXIT,
2023-01-30T15:21:39Z,S2,P1012,ENTER,
2023-01-30T15:22:07Z,S4,P1010,EXIT,
2023-01-30T15:22:07Z,S1,P1015,ENTER,
2023-01-30T15:22:07Z,S4,P1009,ENTER,
2023-01-30T15:23:00Z,S1,P1015,EXIT,
2023-01-30T15:23:28Z,S2,P1012,EXIT,
2023-01-30T15:23:28Z,S2,P1014,ENTER,
2023-01-30T15:24:06Z,S4,P1009,EXIT,
2023-01-30T15:24:06Z,S1,P1016,ENTER,
2023-01-30T15:24:06Z,S4,P1013,ENTER,
2023-01-30T15:24:33Z,S1,P1016,EXIT,
2023-01-30T15:24:56Z,S4,P1013,EXIT,
2023-01-30T15:24:56Z,S1,P1017,ENTER,
2023-01-30T15:24:56Z,S4,P1011,ENTER,
2023-01-30T15:25:29Z,S2,P1014,EXIT,
2023-01-30T15:25:29Z,S2,P1015,ENTER,
2023-01-30T15:26:45Z,S1,P1017,EXIT,
2023-01-30T15:27:00Z,S4,P1011,EXIT,
2023-01-30T15:27:00Z,S1,P1018,ENTER,
2023-01-30T15:27:00Z,S4,P1012,ENTER,
2023-01-30T15:27:20Z,S2,P1015,EXIT,
2023-01-30T15:27:20Z,S2,P1016,ENTER,
2023-01-30T15:27:28Z,S4,P1012,EXIT,
2023-01-30T15:27:28Z,S1,P1019,ENTER,
2023-01-30T15:27:28Z,S4,P1014,ENTER,
2023-01-30T15:27:39Z,S1,P1018,EXIT,
2023-01-30T15:27:53Z,S3,P1018,ENTER,
2023-01-30T15:28:52Z,S2,P1016,EXIT,
2023-01-30T15:28:52Z,S2,P1017,ENTER,
2023-01-30T15:29:10Z,S1,P1019,EXIT,
2023-01-30T15:29:22Z,S4,P1014,EXIT,
2023-01-30T15:29:22Z,S1,P1020,ENTER,
2023-01-30T15:29:22Z,S4,P1015,ENTER,
2023-01-30T15:30:00Z,S4,P1015,EXIT,
2023-01-30T15:30:00Z,S1,P1021,ENTER,
2023-01-30T15:30:00Z,S4,P1016,ENTER,
2023-01-30T15:30:42Z,S4,P1016,EXIT,
2023-01-30T15:30:44Z,S2,P1017,EXIT,
2023-01-30T15:30:49Z,S3,P1018,EXIT,
2023-01-30T15:30:49Z,S3,P1019,ENTER,
2023-01-30T15:30:55Z,S4,P1017,ENTER,
2023-01-30T15:31:27Z,S4,P1017,EXIT,
2023-01-30T15:31:27Z,S4,P1018,ENTER,
2023-01-30T15:31:34Z,S1,P1021,EXIT,
2023-01-30T15:31:34Z,S1,P1022,ENTER,
2023-01-30T15:31:48Z,S1,P1020,EXIT,
2023-01-30T15:31:48Z,S1,P1023,ENTER,
2023-01-30T15:32:21Z,S1,P1022,EXIT,
2023-01-30T15:32:29Z,S2,P1022,ENTER,
2023-01-30T15:32:49Z,S4,P1018,EXIT,
2023-01-30T15:32:49Z,S1,P1024,ENTER,
2023-01-30T15:33:57Z,S1,P1023,EXIT,
2023-01-30T15:34:04Z,S2,P1022,EXIT,
2023-01-30T15:34:04Z,S3,P1019,EXIT,
2023-01-30T15:34:04Z,S3,P1021,ENTER,
2023-01-30T15:34:05Z,S2,P1023,ENTER,
2023-01-30T15:34:14Z,S4,P1019,ENTER,
2023-01-30T15:35:14Z,S1,P1024,EXIT,
2023-01-30T15:35:41Z,S3,P1021,EXIT,
2023-01-30T15:35:41Z,S3,P1020,ENTER,
2023-01-30T15:35:54Z,S4,P1019,EXIT,
2023-01-30T15:35:54Z,S1,P1025,ENTER,
2023-01-30T15:35:54Z,S4,P1022,ENTER,
2023-01-30T15:36:15Z,S2,P1023,EXIT,
2023-01-30T15:36:35Z,S4,P1022,EXIT,
2023-01-30T15:36:35Z,S1,P1026,ENTER,
2023-01-30T15:36:35Z,S4,P1021,ENTER,
2023-01-30T15:37:16Z,S4,P1021,EXIT,
2023-01-30T15:37:16Z,S4,P1023,ENTER,
2023-01-30T15:37:49Z,S1,P1025,EXIT,
2023-01-30T15:37:49Z,S1,P1027,ENTER,
2023-01-30T15:38:42Z,S3,P1020,EXIT,
2023-01-30T15:38:42Z,S3,P1024,ENTER,
2023-01-30T15:39:13Z,S1,P1026,EXIT,
2023-01-30T15:39:22Z,S1,P1027,EXIT,
2023-01-30T15:39:38Z,S4,P1023,EXIT,
2023-01-30T15:39:38Z,S1,P1028,ENTER,
2023-01-30T15:39:38Z,S4,P1020,ENTER,
2023-01-30T15:41:49Z,S1,P1028,EXIT,
2023-01-30T15:41:58Z,S2,P1028,ENTER,
2023-01-30T15:42:12Z,S4,P1020,EXIT,
2023-01-30T15:42:12Z,S1,P1029,ENTER,
2023-01-30T15:42:19Z,S3,P1024,EXIT,
2023-01-30T15:42:19Z,S3,P1025,ENTER,
2023-01-30T15:42:27Z,S4,P1024,ENTER,
2023-01-30T15:43:05Z,S4,P1024,EXIT,
2023-01-30T15:43:05Z,S1,P1030,ENTER,
2023-01-30T15:43:14Z,S2,P1028,EXIT,
2023-01-30T15:43:25Z,S4,P1028,ENTER,
2023-01-30T15:43:46Z,S1,P1030,EXIT,
2023-01-30T15:43:56Z,S2,P1030,ENTER,
2023-01-30T15:43:56Z,S4,P1028,EXIT,
2023-01-30T15:43:56Z,S1,P1031,ENTER,
2023-01-30T15:44:13Z,S1,P1029,EXIT,
2023-01-30T15:44:47Z,S3,P1025,EXIT,
2023-01-30T15:44:47Z,S3,P1026,ENTER,
2023-01-30T15:44:57Z,S4,P1025,ENTER,
2023-01-30T15:46:52Z,S1,P1031,EXIT,
2023-01-30T15:47:02Z,S4,P1025,EXIT,
2023-01-30T15:47:02Z,S1,P1032,ENTER,
2023-01-30T15:47:34Z,S3,P1026,EXIT,
2023-01-30T15:47:34Z,S3,P1027,ENTER,
2023-01-30T15:47:40Z,S1,P1032,EXIT,
2023-01-30T15:47:44Z,S4,P1026,ENTER,
2023-01-30T15:48:10Z,S3,P1027,EXIT,
2023-01-30T15:48:17Z,S4,P1026,EXIT,
2023-01-30T15:48:17Z,S1,P1033,ENTER,
2023-01-30T15:48:17Z,S2,P1030,EXIT,
2023-01-30T15:48:17Z,S2,P1029,ENTER,
2023-01-30T15:48:20Z,S4,P1027,ENTER,
2023-01-30T15:49:08Z,S4,P1027,EXIT,
2023-01-30T15:49:08Z,S1,P1034,ENTER,
2023-01-30T15:49:08Z,S4,P1030,ENTER,
2023-01-30T15:49:18Z,S1,P1033,EXIT,
2023-01-30T15:50:30Z,S2,P1029,EXIT,
2023-01-30T15:50:30Z,S2,P1031,ENTER,
2023-01-30T15:50:40Z,S4,P1030,EXIT,
2023-01-30T15:50:40Z,S1,P1035,ENTER,
2023-01-30T15:50:40Z,S4,P1029,ENTER,
2023-01-30T15:51:16Z,S1,P1034,EXIT,
2023-01-30T15:51:37Z,S4,P1029,EXIT,
2023-01-30T15:51:37Z,S1,P1036,ENTER,
2023-01-30T15:52:22Z,S1,P1036,EXIT,
2023-01-30T15:52:27Z,S2,P1031,EXIT,
2023-01-30T15:52:27Z,S2,P1032,ENTER,
2023-01-30T15:52:32Z,S3,P1036,ENTER,
2023-01-30T15:52:36Z,S4,P1031,ENTER,
2023-01-30T15:52:48Z,S1,P1035,EXIT,
2023-01-30T15:54:34Z,S4,P1031,EXIT,
2023-01-30T15:54:34Z,S1,P1037,ENTER,
2023-01-30T15:55:36Z,S1,P1037,EXIT,
2023-01-30T15:55:56Z,S2,P1032,EXIT,
2023-01-30T15:55:56Z,S2,P1033,ENTER,
2023-01-30T15:56:01Z,S4,P1032,ENTER,
2023-01-30T15:56:35Z,S4,P1032,EXIT,
2023-01-30T15:56:35Z,S1,P1038,ENTER,
2023-01-30T15:57:22Z,S3,P1036,EXIT,
2023-01-30T15:57:22Z,S3,P1035,ENTER,
2023-01-30T15:57:38Z,S4,P1036,ENTER,
2023-01-30T15:57:43Z,S1,P1038,EXIT,
2023-01-30T15:58:20Z,S4,P1036,EXIT,
2023-01-30T15:58:20Z,S1,P1039,ENTER,
2023-01-30T15:59:05Z,S2,P1033,EXIT,
2023-01-30T15:59:05Z,S2,P1034,ENTER,
2023-01-30T15:59:10Z,S1,P1039,EXIT,
2023-01-30T15:59:15Z,S4,P1033,ENTER,
2023-01-30T16:00:23Z,S4,P1033,EXIT,
2023-01-30T16:00:23Z,S1,P1040,ENTER,
2023-01-30T16:01:07Z,S2,P1034,EXIT,
2023-01-30T16:01:07Z,S2,P1037,ENTER,
2023-01-30T16:01:09Z,S3,P1035,EXIT,
2023-01-30T16:01:09Z,S3,P1038,ENTER,
2023-01-30T16:01:15Z,S4,P1034,ENTER,
2023-01-30T16:01:55Z,S1,P1040,EXIT,
2023-01-30T16:02:00Z,S4,P1034,EXIT,
2023-01-30T16:02:00Z,S1,P1041,ENTER,
2023-01-30T16:02:00Z,S4,P1035,ENTER,
2023-01-30T16:02:29Z,S2,P1037,EXIT,
2023-01-30T16:02:44Z,S4,P1035,EXIT,
2023-01-30T16:02:44Z,S1,P1042,ENTER,
2023-01-30T16:02:44Z,S4,P1037,ENTER,
2023-01-30T16:02:56Z,S3,P1038,EXIT,
2023-01-30T16:02:56Z,S3,P1039,ENTER,
2023-01-30T16:03:43Z,S1,P1041,EXIT,
2023-01-30T16:04:10Z,S4,P1037,EXIT,
2023-01-30T16:04:10Z,S1,P1043,ENTER,
2023-01-30T16:04:10Z,S4,P1038,ENTER,
2023-01-30T16:04:48Z,S1,P1042,EXIT,
2023-01-30T16:05:05Z,S4,P1038,EXIT,
2023-01-30T16:05:05Z,S1,P1044,ENTER,
2023-01-30T16:06:25Z,S1,P1043,EXIT,
2023-01-30T16:06:33Z,S3,P1039,EXIT,
2023-01-30T16:06:33Z,S3,P1040,ENTER,
2023-01-30T16:06:34Z,S2,P1043,ENTER,
2023-01-30T16:06:40Z,S1,P1044,EXIT,
2023-01-30T16:06:44Z,S4,P1039,ENTER,
2023-01-30T16:08:57Z,S4,P1039,EXIT,
2023-01-30T16:08:57Z,S1,P1045,ENTER,
2023-01-30T16:10:44Z,S3,P1040,EXIT,
2023-01-30T16:10:44Z,S3,P1041,ENTER,
2023-01-30T16:10:52Z,S4,P1040,ENTER,
2023-01-30T16:11:29Z,S1,P1045,EXIT,
2023-01-30T16:11:54Z,S2,P1043,EXIT,
2023-01-30T16:11:54Z,S2,P1044,ENTER,
2023-01-30T16:12:31Z,S3,P1041,EXIT,
2023-01-30T16:12:31Z,S3,P1042,ENTER,
2023-01-30T16:13:21Z,S4,P1040,EXIT,
2023-01-30T16:13:21Z,S1,P1046,ENTER,
2023-01-30T16:13:21Z,S4,P1043,ENTER,
2023-01-30T16:14:42Z,S1,P1046,EXIT,
2023-01-30T16:14:56Z,S4,P1043,EXIT,
2023-01-30T16:14:56Z,S1,P1047,ENTER,
2023-01-30T16:14:56Z,S4,P1041,ENTER,
2023-01-30T16:15:27Z,S3,P1042,EXIT,
2023-01-30T16:15:38Z,S1,P1047,EXIT,
2023-01-30T16:16:09Z,S2,P1044,EXIT,
2023-01-30T16:16:09Z,S2,P1045,ENTER,
2023-01-30T16:17:01Z,S4,P1041,EXIT,
2023-01-30T16:17:01Z,S1,P1048,ENTER,
2023-01-30T16:17:01Z,S4,P1042,ENTER,
2023-01-30T16:17:26Z,S1,P1048,EXIT,
2023-01-30T16:17:30Z,S4,P1042,EXIT,
2023-01-30T16:17:30Z,S1,P1049,ENTER,
2023-01-30T16:17:30Z,S4,P1044,ENTER,
2023-01-30T16:18:33Z,S2,P1045,EXIT,
2023-01-30T16:18:33Z,S2,P1046,ENTER,
2023-01-30T16:18:42Z,S4,P1044,EXIT,
2023-01-30T16:18:42Z,S1,P1050,ENTER,
2023-01-30T16:18:42Z,S4,P1045,ENTER,
2023-01-30T16:19:42Z,S4,P1045,EXIT,
2023-01-30T16:19:54Z,S1,P1049,EXIT,
2023-01-30T16:19:54Z,S1,P1051,ENTER,
2023-01-30T16:20:02Z,S3,P1049,ENTER,
2023-01-30T16:20:18Z,S1,P1050,EXIT,
2023-01-30T16:20:42Z,S2,P1046,EXIT,
2023-01-30T16:20:42Z,S2,P1047,ENTER,
2023-01-30T16:20:52Z,S4,P1046,ENTER,
2023-01-30T16:21:38Z,S4,P1046,EXIT,
2023-01-30T16:21:38Z,S1,P1052,ENTER,
2023-01-30T16:22:26Z,S1,P1051,EXIT,
2023-01-30T16:22:35Z,S3,P1049,EXIT,
2023-01-30T16:22:35Z,S3,P1050,ENTER,
2023-01-30T16:22:37Z,S2,P1047,EXIT,
2023-01-30T16:22:37Z,S2,P1048,ENTER,
2023-01-30T16:22:46Z,S4,P1047,ENTER,
2023-01-30T16:23:43Z,S1,P1052,EXIT,
2023-01-30T16:24:02Z,S4,P1047,EXIT,
2023-01-30T16:24:02Z,S1,P1053,ENTER,
2023-01-30T16:24:02Z,S4,P1049,ENTER,
2023-01-30T16:24:09Z,S2,P1048,EXIT,
2023-01-30T16:24:09Z,S2,P1051,ENTER,
2023-01-30T16:24:16Z,S3,P1050,EXIT,
2023-01-30T16:25:56Z,S4,P1049,EXIT,
2023-01-30T16:25:56Z,S1,P1054,ENTER,
2023-01-30T16:25:56Z,S4,P1048,ENTER,
2023-01-30T16:25:58Z,S1,P1053,EXIT,
2023-01-30T16:26:37Z,S1,P1054,EXIT,
2023-01-30T16:26:45Z,S4,P1048,EXIT,
2023-01-30T16:26:45Z,S1,P1055,ENTER,
2023-01-30T16:26:45Z,S4,P1050,ENTER,
2023-01-30T16:27:28Z,S4,P1050,EXIT,
2023-01-30T16:27:28Z,S1,P1056,ENTER,
2023-01-30T16:28:47Z,S1,P1056,EXIT,
2023-01-30T16:29:08Z,S2,P1051,EXIT,
2023-01-30T16:29:08Z,S2,P1052,ENTER,
2023-01-30T16:29:16Z,S4,P1051,ENTER,
2023-01-30T16:29:38Z,S4,P1051,EXIT,
2023-01-30T16:29:38Z,S1,P1057,ENTER,
2023-01-30T16:30:13Z,S1,P1055,EXIT,
2023-01-30T16:30:23Z,S3,P1055,ENTER,
2023-01-30T16:31:03Z,S1,P1057,EXIT,
2023-01-30T16:31:34Z,S2,P1052,EXIT,
2023-01-30T16:31:34Z,S2,P1053,ENTER,
2023-01-30T16:31:44Z,S4,P1052,ENTER,
2023-01-30T16:32:58Z,S3,P1055,EXIT,
2023-01-30T16:34:51Z,S4,P1052,EXIT,
2023-01-30T16:34:51Z,S1,P1058,ENTER,
2023-01-30T16:34:51Z,S4,P1055,ENTER,
2023-01-30T16:35:32Z,S1,P1058,EXIT,
2023-01-30T16:35:58Z,S4,P1055,EXIT,
2023-01-30T16:35:58Z,S1,P1059,ENTER,
2023-01-30T16:38:22Z,S2,P1053,EXIT,
2023-01-30T16:38:22Z,S2,P1054,ENTER,
2023-01-30T16:38:31Z,S4,P1053,ENTER,
2023-01-30T16:39:33Z,S4,P1053,EXIT,
2023-01-30T16:39:33Z,S1,P1060,ENTER,
2023-01-30T16:39:41Z,S1,P1059,EXIT,
2023-01-30T16:39:54Z,S3,P1059,ENTER,
2023-01-30T16:39:57Z,S1,P1060,EXIT,
2023-01-30T16:42:58Z,S2,P1054,EXIT,
2023-01-30T16:42:58Z,S2,P1056,ENTER,
2023-01-30T16:43:06Z,S4,P1054,ENTER,
2023-01-30T16:43:53Z,S2,P1056,EXIT,
