time,station_id,part_id,activity,
2023-01-30T18:18:52Z,S4,P1001,EXIT,
2023-01-30T18:18:52Z,S4,P1002,ENTER,
2023-01-30T18:18:53Z,S2,P1005,EXIT,
2023-01-30T18:18:56Z,S1,P1006,EXIT,
2023-01-30T18:18:56Z,S1,P1007,ENTER,
2023-01-30T18:19:00Z,S3,P1005,ENTER,
2023-01-30T18:19:05Z,S2,P1006,ENTER,
2023-01-30T18:19:44Z,S1,P1007,EXIT,
2023-01-30T18:19:53Z,S2,P1004,EXIT,
2023-01-30T18:19:56Z,S2,P1007,ENTER,
2023-01-30T18:20:15Z,S4,P1002,EXIT,
2023-01-30T18:20:15Z,S1,P1008,ENTER,
2023-01-30T18:20:15Z,S4,P1003,ENTER,
2023-01-30T18:20:55Z,S2,P1007,EXIT,
2023-01-30T18:21:32Z,S1,P1008,EXIT,
2023-01-30T18:21:33Z,S3,P1005,EXIT,
2023-01-30T18:21:33Z,S3,P1004,ENTER,
2023-01-30T18:21:37Z,S4,P1003,EXIT,
2023-01-30T18:21:37Z,S1,P1009,ENTER,
2023-01-30T18:21:41Z,S2,P1008,ENTER,
2023-01-30T18:21:42Z,S4,P1005,ENTER,
2023-01-30T18:21:59Z,S1,P1009,EXIT,
2023-01-30T18:22:38Z,S4,P1005,EXIT,
2023-01-30T18:22:38Z,S1,P1010,ENTER,
2023-01-30T18:23:06Z,S2,P1006,EXIT,
2023-01-30T18:23:06Z,S2,P1009,ENTER,
2023-01-30T18:23:29Z,S3,P1004,EXIT,
2023-01-30T18:23:29Z,S3,P1007,ENTER,
2023-01-30T18:23:39Z,S4,P1004,ENTER,
2023-01-30T18:23:51Z,S1,P1010,EXIT,
2023-01-30T18:23:59Z,S2,P1008,EXIT,
2023-01-30T18:24:04Z,S2,P1010,ENTER,
2023-01-30T18:24:36Z,S4,P1004,EXIT,
2023-01-30T18:24:36Z,S1,P1011,ENTER,
2023-01-30T18:25:09Z,S1,P1011,EXIT,
2023-01-30T18:25:31Z,S2,P1009,EXIT,
2023-01-30T18:25:31Z,S2,P1011,ENTER,
2023-01-30T18:25:37Z,S3,P1007,EXIT,
2023-01-30T18:25:37Z,S3,P1006,ENTER,
2023-01-30T18:25:45Z,S4,P1007,ENTER,
2023-01-30T18:26:18Z,S4,P1007,EXIT,
2023-01-30T18:26:18Z,S1,P1012,ENTER,
2023-01-30T18:26:45Z,S3,P1006,EXIT,
2023-01-30T18:26:45Z,S3,P1008,ENTER,
