time,station_id,part_id,activity,
2023-01-30T16:57:00Z,S2,P1009,EXIT,
2023-01-30T16:57:00Z,S2,P1010,ENTER,
2023-01-30T16:57:05Z,S3,P1004,EXIT,
2023-01-30T16:57:05Z,S3,P1005,ENTER,
2023-01-30T16:57:28Z,S4,P1000,EXIT,
2023-01-30T16:57:28Z,S4,P1003,ENTER,
2023-01-30T16:57:48Z,S3,P1005,EXIT,
2023-01-30T16:57:48Z,S3,P1006,ENTER,
2023-01-30T16:58:11Z,S1,P1012,EXIT,
2023-01-30T16:58:11Z,S1,P1013,ENTER,
2023-01-30T16:58:24Z,S2,P1008,EXIT,
2023-01-30T16:58:24Z,S2,P1011,ENTER,
2023-01-30T16:59:20Z,S1,P1013,EXIT,
2023-01-30T16:59:25Z,S2,P1010,EXIT,
2023-01-30T16:59:25Z,S2,P1012,ENTER,
2023-01-30T16:59:41Z,S3,P1006,EXIT,
2023-01-30T16:59:41Z,S3,P1007,ENTER,
2023-01-30T17:00:06Z,S2,P1011,EXIT,
2023-01-30T17:00:06Z,S2,P1013,ENTER,
2023-01-30T17:00:08Z,S4,P1003,EXIT,
2023-01-30T17:00:08Z,S1,P1014,ENTER,
2023-01-30T17:00:08Z,S4,P1002,ENTER,
2023-01-30T17:01:12Z,S1,P1014,EXIT,
2023-01-30T17:02:20Z,S4,P1002,EXIT,
2023-01-30T17:02:20Z,S1,P1015,ENTER,
2023-01-30T17:02:20Z,S4,P1004,ENTER,
2023-01-30T17:02:35Z,S3,P1007,EXIT,
2023-01-30T17:02:35Z,S3,P1009,ENTER,
2023-01-30T17:02:35Z,S2,P1012,EXIT,
2023-01-30T17:02:35Z,S2,P1014,ENTER,
2023-01-30T17:03:54Z,S1,P1015,EXIT,
2023-01-30T17:04:00Z,S4,P1004,EXIT,
2023-01-30T17:04:00Z,S1,P1016,ENTER,
2023-01-30T17:04:00Z,S4,P1005,ENTER,
2023-01-30T17:04:14Z,S3,P1009,EXIT,
2023-01-30T17:04:14Z,S3,P1008,ENTER,
2023-01-30T17:04:14Z,S2,P1013,EXIT,
2023-01-30T17:04:14Z,S2,P1015,ENTER,
2023-01-30T17:05:06Z,S1,P1016,EXIT,
2023-01-30T17:05:33Z,S4,P1005,EXIT,
2023-01-30T17:05:33Z,S1,P1017,ENTER,
2023-01-30T17:05:33Z,S4,P1006,ENTER,
2023-01-30T17:05:55Z,S4,P1006,EXIT,
2023-01-30T17:05:55Z,S4,P1007,ENTER,
2023-01-30T17:06:12Z,S3,P1008,EXIT,
2023-01-30T17:06:12Z,S3,P1010,ENTER,
2023-01-30T17:06:12Z,S2,P1014,EXIT,
2023-01-30T17:06:12Z,S2,P1016,ENTER,
2023-01-30T17:06:51Z,S1,P1017,EXIT,
2023-01-30T17:06:51Z,S1,P1018,ENTER,
2023-01-30T17:07:12Z,S4,P1007,EXIT,
2023-01-30T17:07:12Z,S4,P1009,ENTER,
2023-01-30T17:07:26Z,S3,P1010,EXIT,
2023-01-30T17:07:26Z,S3,P1011,ENTER,
2023-01-30T17:07:26Z,S2,P1015,EXIT,
2023-01-30T17:07:26Z,S2,P1017,ENTER,
2023-01-30T17:07:49Z,S1,P1018,EXIT,
2023-01-30T17:07:49Z,S1,P1019,ENTER,
2023-01-30T17:08:11Z,S1,P1019,EXIT,
2023-01-30T17:08:43Z,S3,P1011,EXIT,
2023-01-30T17:08:43Z,S3,P1012,ENTER,
2023-01-30T17:08:43Z,S2,P1016,EXIT,
2023-01-30T17:08:43Z,S2,P1018,ENTER,
2023-01-30T17:08:58Z,S4,P1009,EXIT,
2023-01-30T17:08:58Z,S1,P1020,ENTER,
2023-01-30T17:08:58Z,S4,P1008,ENTER,
2023-01-30T17:09:20Z,S1,P1020,EXIT,
2023-01-30T17:09:42Z,S3,P1012,EXIT,
2023-01-30T17:09:42Z,S3,P1013,ENTER,
2023-01-30T17:09:42Z,S2,P1017,EXIT,
2023-01-30T17:09:42Z,S2,P1019,ENTER,
2023-01-30T17:10:28Z,S3,P1013,EXIT,
2023-01-30T17:10:28Z,S3,P1014,ENTER,
2023-01-30T17:11:00Z,S3,P1014,EXIT,
2023-01-30T17:11:00Z,S3,P1015,ENTER,
2023-01-30T17:11:09Z,S4,P1008,EXIT,
2023-01-30T17:11:09Z,S1,P1021,ENTER,
2023-01-30T17:11:09Z,S4,P1010,ENTER,
2023-01-30T17:11:14Z,S2,P1018,EXIT,
2023-01-30T17:11:14Z,S2,P1020,ENTER,
2023-01-30T17:11:22Z,S2,P1019,EXIT,
2023-01-30T17:12:05Z,S3,P1015,EXIT,
2023-01-30T17:12:05Z,S3,P1016,ENTER,
2023-01-30T17:12:13Z,S1,P1021,EXIT,
2023-01-30T17:12:21Z,S2,P1021,ENTER,
2023-01-30T17:12:48Z,S3,P1016,EXIT,
